location_PK,DIVISION,LONG_WGS84,LAT_WGS84
9775,D12,-79.5050523770825,43.689499880963
9776,D32,-79.4177231550547,43.7762930988759
9777,D14,-79.4078392340721,43.6600620024848
9778,D32,-79.3977297666167,43.7386039805077
9779,D11,-79.4882055168274,43.6584576599689
9780,D23,-79.5480624787079,43.6878053835969
9781,D33,-79.3680051199534,43.7870939172562
9782,D14,-79.4274698241754,43.6513107972296
9783,D32,-79.3924328940419,43.7738023926428
9784,D22,-79.5570826828148,43.6401673131813
9785,D43,-79.1589679218286,43.7717146931983
9786,D11,-79.4909091120647,43.6617192531469
9787,D12,-79.4638876096021,43.6786106182699
9788,D14,-79.4258064247299,43.6494780944063
9789,D32,-79.4518405755836,43.7649115727471
9790,D12,-79.5206676514034,43.7013650642635
9791,D43,-79.1861504027895,43.7582658020547
9792,D51,-79.3640190559626,43.6512664903701
9793,D13,-79.4544899246951,43.7130901555037
9794,D43,-79.1929318015004,43.7578921939654
9795,D43,-79.1895175975311,43.7520616001571
9796,D43,-79.1842947005012,43.7539055072734
9797,D41,-79.2811610826953,43.7151235886791
9798,D55,-79.2981034532049,43.6861634276346
9799,D32,-79.4182643251358,43.7288958688941
9800,D32,-79.4032752404935,43.7291764755167
9801,D54,-79.3398202208217,43.6865817995043
9802,D41,-79.2860195926558,43.7338877582736
9803,D33,-79.3582321329447,43.7894234316877
9804,D33,-79.343493549894,43.7878075329533
9805,D43,-79.2444261686707,43.7503986772514
9806,D14,-79.4028938323673,43.6378136774358
9807,D23,-79.5568595743484,43.6903928922895
9808,D42,-79.2901787108193,43.8161097028215
9809,D43,-79.2221049658162,43.7344022893596
9810,D41,-79.277862969784,43.6935445271029
9811,D12,-79.4661817109883,43.6772653246408
9812,D43,-79.1906695046287,43.7674506953041
9813,D42,-79.2591712449526,43.8215270143491
9814,D54,-79.3113054520263,43.7223706538119
9815,D33,-79.3113950541169,43.727470944582
9816,D43,-79.2531148653608,43.769869973015
9817,D33,-79.3665610182104,43.7837422071979
9818,D32,-79.4371165505931,43.7921486355691
9819,D32,-79.4172222472474,43.7346875733219
9820,D12,-79.4658944120106,43.6765671267721
9821,D22,-79.4941147198688,43.6202983274569
9822,D43,-79.1891276749199,43.7917435946611
9823,D11,-79.4707782166521,43.6500300320394
9824,D33,-79.3287618536691,43.7468495171534
9825,D54,-79.3540490884053,43.6771445488916
9826,D32,-79.4090863474548,43.7857550999183
9827,D43,-79.1796178089314,43.768379001699
9828,D54,-79.2980826634876,43.7137965794624
9829,D33,-79.342871551619,43.7839632191541
9830,D22,-79.5171084908618,43.6603054788346
9831,D11,-79.443324120301,43.6625666163925
9832,D32,-79.4302784510627,43.7827357140749
9833,D55,-79.3353064003579,43.6685444541643
9834,D14,-79.4031957322667,43.6451883853575
9835,D55,-79.3484738973086,43.678234561636
9836,D13,-79.4406154073367,43.6867049888051
9837,D43,-79.1881013093454,43.7767632916323
9838,D41,-79.2934854987824,43.7514737413711
9839,D53,-79.4256331015963,43.7110754664615
9840,D42,-79.223011574299,43.8047108001767
9841,D41,-79.2524708391296,43.7398915791797
9842,D11,-79.4721745204047,43.6692272523649
9843,D23,-79.5887683695807,43.7482628730631
9844,D52,-79.3887387416741,43.6554346945384
9845,D55,-79.3519709690235,43.6591634988991
9846,D32,-79.4373672043118,43.7749247786199
9847,D11,-79.4561033202704,43.6710955335341
9848,D22,-79.5821879322265,43.6641962856285
9849,D13,-79.4500363011633,43.6865630860677
9850,D32,-79.4427227196739,43.753534875163
9851,D22,-79.4921056057843,43.6401796008544
9852,D33,-79.3568469500477,43.7940265582556
9853,D41,-79.3130134736572,43.751503024436
9854,D13,-79.4520513819345,43.6964945652933
9855,D32,-79.4742414335378,43.755524356475
9856,D43,-79.1757030082056,43.7639968113224
9857,D11,-79.4583364179655,43.6613925281008
9858,D41,-79.2616596514132,43.7645286657956
9859,D43,-79.2312208396764,43.7202994988582
9860,D52,-79.3916363392935,43.6511902902939
9861,D32,-79.4270560653463,43.7772053228585
9862,D33,-79.3312365655365,43.7751020197198
9863,D23,-79.5593483813657,43.7377575693197
9864,D22,-79.5123802182056,43.6259307677575
9865,D43,-79.1976588052178,43.7590118908283
9866,D41,-79.2519779074146,43.7111751095983
9867,D43,-79.2370916678303,43.7438572795196
9868,D33,-79.36135479257,43.7307903120941
9869,D53,-79.351714817844,43.7033408888508
9870,D42,-79.2703133316083,43.8142051899335
9871,D23,-79.5836349071418,43.6920515852847
9872,D31,-79.4913207492731,43.73358075365
9873,D11,-79.4565818144715,43.6499058050926
9874,D12,-79.5020727028286,43.6674517416642
9875,D42,-79.2996356064659,43.8005095221012
9876,D52,-79.3983330365421,43.6562994970825
9877,D14,-79.394921935802,43.6454967846004
9878,D13,-79.4537792436826,43.7097089550229
9879,D22,-79.5137329217472,43.6238504543335
9880,D32,-79.4029715048792,43.765013388106
9881,D33,-79.3764249180633,43.7678951922262
9882,D51,-79.3639990570728,43.6545571936609
9883,D13,-79.4373258144439,43.6837105978867
9884,D32,-79.4044240479953,43.7336744766931
9885,D32,-79.4503384346923,43.7590928210228
9886,D22,-79.5361463933642,43.6506438817613
9887,D13,-79.4220870319028,43.6786765192528
9888,D12,-79.4894022077763,43.6703015397598
9889,D32,-79.4554355575582,43.7883879411004
9890,D14,-79.4248868265366,43.6628362102357
9891,D11,-79.4859120156681,43.6656238553566
9892,D12,-79.4827238112107,43.6710649406332
9893,D13,-79.4407224597636,43.7152740578652
9894,D22,-79.489975011425,43.6291140734731
9895,D31,-79.518421242518,43.7187743465811
9896,D13,-79.4315070203418,43.6826195045389
9897,D52,-79.3888108429575,43.6563566954604
9898,D12,-79.4838143876212,43.6882116929141
9899,D53,-79.3921609598948,43.7020281279593
9900,D43,-79.2063450788268,43.7895812946944
9901,D32,-79.4309046881363,43.7242349612123
9902,D42,-79.1674975094473,43.8053888840227
9903,D22,-79.5644578875192,43.6593611282236
9904,D23,-79.5612368649326,43.6931042883924
9905,D55,-79.2818578571458,43.6738286469648
9906,D43,-79.17992920734,43.7656262053288
9907,D55,-79.3445440023476,43.6781140672622
9908,D52,-79.3858379481384,43.6679975072343
9909,D31,-79.4871834734132,43.7399731896543
9910,D23,-79.598286262725,43.7385388707054
9911,D32,-79.4617091174408,43.7191795536474
9912,D22,-79.5395473903007,43.6408855273206
9913,D54,-79.3142565478526,43.7092519822159
9914,D13,-79.4452355096017,43.6834129960437
9915,D41,-79.250227744376,43.7411507783403
9916,D41,-79.2928850899021,43.7376530491084
9917,D42,-79.3012459006922,43.8087215557909
9918,D13,-79.4437528970036,43.6915648747995
9919,D31,-79.5749357087781,43.7543221023825
9920,D43,-79.2332336421047,43.7243457927923
9921,D52,-79.3882290447446,43.6611361002399
9922,D52,-79.3952404357876,43.6462347853385
9923,D33,-79.3449922117001,43.7340841113898
9924,D31,-79.5192924418164,43.7247550447666
9925,D13,-79.4460343207651,43.6719315233236
9926,D22,-79.5241069117957,43.5937558878644
9927,D32,-79.4385390014848,43.7383847588558
9928,D31,-79.4948709281278,43.7521629747153
9929,D54,-79.2999679579612,43.7041295975395
9930,D54,-79.3211732356498,43.6838604164586
9931,D43,-79.2382066710649,43.7460166791479
9932,D33,-79.3402594565649,43.7805597176654
9933,D31,-79.5149589075086,43.746456772282
9934,D54,-79.3401552107933,43.6798461799105
9935,D54,-79.306565055472,43.7156511703656
9936,D31,-79.5796476229626,43.7571695040154
9937,D33,-79.3439351122625,43.7289253218146
9938,D41,-79.279008307527,43.739155561773
9939,D31,-79.5118972704921,43.7345692065998
9940,D13,-79.4219418233629,43.6888789006236
9941,D52,-79.3862969436582,43.6559450950488
9942,D12,-79.4672751934532,43.6894080886349
9943,D12,-79.4673299945474,43.6881405920535
9944,D53,-79.4011423438485,43.7025885107163
9945,D43,-79.2139893998813,43.7859117965804
9946,D41,-79.2582922219667,43.7320298848539
9947,D11,-79.4597168212497,43.6704600402709
9948,D43,-79.21391005892,43.7725025059901
9949,D31,-79.4867382765315,43.7409012939028
9950,D22,-79.5225438870184,43.6664002826741
9951,D33,-79.3682903212476,43.7882505212525
9952,D41,-79.310189376346,43.7511097261834
9953,D12,-79.4962266428876,43.7095517475136
9954,D54,-79.3495407176138,43.6913596050581
9955,D55,-79.2887664520652,43.6724037388422
9956,D43,-79.2078632742621,43.7907514948104
9957,D11,-79.4569617143449,43.6466464019598
9958,D42,-79.2740231271552,43.8143593918897
9959,D23,-79.5967543626416,43.740320870543
9960,D55,-79.331710103236,43.6667272564113
9961,D42,-79.2983764752194,43.774386023897
9962,D22,-79.5664963081247,43.6713087928868
9963,D53,-79.3814883655911,43.7222443055176
9964,D43,-79.2569829508748,43.7701099679423
9965,D12,-79.4895533931992,43.6811587048995
9966,D43,-79.2553524663884,43.7645086723844
9967,D32,-79.4071660041587,43.762349188106
9968,D43,-79.2397980131451,43.7594913878016
9969,D43,-79.2428550467329,43.7354922821125
9970,D22,-79.5815817983389,43.6481787483947
9971,D42,-79.2251206803241,43.8148985568485
9972,D42,-79.1809590896625,43.8076218906064
9973,D11,-79.441728719496,43.6585561115702
9974,D41,-79.2696659840163,43.7044649167319
9975,D55,-79.3342997937761,43.6623351375695
9976,D22,-79.5983660094484,43.6558745319912
9977,D14,-79.4310667229765,43.6528548004873
9978,D55,-79.3259750075453,43.6642213610879
9979,D23,-79.5369664820772,43.684881681093
9980,D23,-79.5209970603088,43.6975606728087
9981,D11,-79.4771748173014,43.6692713508451
9982,D12,-79.4713508371209,43.7147407510762
9983,D22,-79.53758119281,43.6513339791506
9984,D14,-79.4155852299936,43.6628247073177
9985,D55,-79.2912571546522,43.6802020359636
9986,D14,-79.4309005230319,43.6496197962461
9987,D53,-79.4120676261091,43.7038657895302
9988,D41,-79.2974319914663,43.7520277368705
9989,D41,-79.2803098846978,43.7168504862931
9990,D42,-79.2932646100898,43.822140532413
9991,D33,-79.3449761103925,43.8050880286462
9992,D13,-79.4376391048156,43.689963781107
9993,D33,-79.3127607620542,43.7368448323389
9994,D55,-79.3046459372346,43.6690078106945
9995,D23,-79.5973524279078,43.6907530788215
9996,D13,-79.4536322474559,43.7090418549055
9997,D32,-79.3902552024979,43.7500590868144
9998,D23,-79.5641800718284,43.7225572364639
9999,D32,-79.4227496063801,43.7215629654431
10000,D12,-79.4819697140171,43.6693371469336
10001,D42,-79.2977196024092,43.7957540016089
10002,D42,-79.310813170883,43.7705644204882
10003,D33,-79.3377379618772,43.7751127182105
10004,D14,-79.4203684265426,43.6483225926706
10005,D32,-79.3998662748193,43.7847060065694
10006,D53,-79.4254849031636,43.707374667201
10007,D22,-79.5594708028783,43.6663133785521
10008,D43,-79.2006992075563,43.7590179895851
10009,D43,-79.2284567524921,43.7287158910333
10010,D32,-79.4261610665117,43.7587442791124
10011,D42,-79.2200984722908,43.8035568969017
10012,D55,-79.288436556064,43.6804215380229
10013,D43,-79.2149225834411,43.7673786102437
10014,D31,-79.5485309269909,43.7671080023252
10015,D11,-79.4438165187266,43.6391811892836
10016,D42,-79.2649229371191,43.8200118137238
10017,D22,-79.568853278524,43.6441554127332
10018,D23,-79.5950837641373,43.7481480654837
10019,D14,-79.4086341304539,43.6427128846069
10020,D11,-79.4500153166604,43.6488276018254
10021,D33,-79.3112629626283,43.7359910344059
10022,D32,-79.3905534733563,43.7404916835813
10023,D42,-79.2362805730505,43.7986216950545
10024,D13,-79.4479340822212,43.6978343633981
10025,D33,-79.3217740661233,43.7538602207367
10026,D54,-79.3152562414323,43.6851509223322
10027,D41,-79.2616551040634,43.7175010007782
10028,D11,-79.4418566193799,43.6420986923771
10029,D23,-79.5914088665857,43.746222970156
10030,D33,-79.3915713273345,43.8043023433251
10031,D51,-79.3671128610102,43.6686810090541
10032,D22,-79.5066134955899,43.6504186813076
10033,D31,-79.5470629228537,43.7646223005998
10034,D12,-79.4806066392913,43.7205308473482
10035,D43,-79.1775536074575,43.7636032101957
10036,D51,-79.3631728609895,43.662788301892
10037,D22,-79.5704758173914,43.6672258654532
10038,D14,-79.413397737317,43.6733559193698
10039,D42,-79.2800533174177,43.7936977927154
10040,D32,-79.4138481217336,43.7909913033084
10041,D31,-79.5138248523323,43.7280312669072
10042,D23,-79.5701940987888,43.6790895125076
10043,D12,-79.4860875110577,43.6694978441138
10044,D41,-79.2553552523204,43.7535219737089
10045,D11,-79.4776252220424,43.6646325612561
10046,D31,-79.4937366514555,43.7330459591298
10047,D42,-79.2693168316811,43.8207506205793
10048,D11,-79.4351225216245,43.6486288966626
10049,D43,-79.2398708260996,43.7617881911326
10050,D43,-79.2028066961882,43.7498477910335
10051,D12,-79.4824184944959,43.6837425040988
10052,D41,-79.2919346682493,43.7096358918824
10053,D42,-79.2572789316219,43.7874052664516
10054,D13,-79.4265078302091,43.6724747204145
10055,D32,-79.4419022200975,43.7514868708091
10056,D55,-79.3223266160902,43.6678504779052
10057,D23,-79.5912964797564,43.7524748718967
10058,D55,-79.3485428759786,43.6639623114607
10059,D41,-79.2893256668826,43.7010214101659
10060,D32,-79.4574467654597,43.7894415506976
10061,D23,-79.5687730770748,43.7299615628954
10062,D32,-79.3997159338489,43.7979547087766
10063,D22,-79.514099195968,43.6477157439279
10064,D55,-79.2954679465344,43.6710275281327
10065,D41,-79.2532226253647,43.7294588866345
10066,D42,-79.3150981789133,43.7892025644423
10067,D43,-79.2347541580712,43.7368868834868
10068,D13,-79.4383346242697,43.6737083241821
10069,D23,-79.6219727971545,43.7459038982758
10070,D41,-79.2886880616068,43.6921038237934
10071,D22,-79.5438916812259,43.5886669568784
10072,D31,-79.4882114464723,43.7296264488833
10073,D22,-79.5121819461615,43.6128634293056
10074,D32,-79.4308804464517,43.7455014721504
10075,D55,-79.2900956585903,43.6871550295052
10076,D32,-79.4217345918582,43.7527587848968
10077,D13,-79.4299361205585,43.6837136037386
10078,D54,-79.2957510619329,43.703394001822
10079,D32,-79.4175679518062,43.7355399745122
10080,D41,-79.2636831005401,43.7160057022379
10081,D12,-79.4985575060974,43.667064848356
10082,D43,-79.1898915075078,43.7713803938622
10083,D51,-79.3678035594218,43.6675575071726
10084,D23,-79.5631741897195,43.6815020483167
10085,D33,-79.3325079628496,43.7788528213262
10086,D31,-79.5655425894349,43.7513861898165
10087,D32,-79.4032985767823,43.7415811807318
10088,D23,-79.5325130780023,43.6909562849578
10089,D12,-79.4948246034188,43.6712969345582
10090,D41,-79.2503804031193,43.7060192179668
10091,D53,-79.3765796905135,43.6917828756915
10092,D53,-79.4170227168175,43.7090972767908
10093,D22,-79.556737585988,43.6370014134041
10094,D53,-79.3738937850426,43.7117331430066
10095,D22,-79.5870741270111,43.6613095938152
10096,D33,-79.3330202597438,43.7912750571556
10097,D11,-79.4379303206886,43.6491221980918
10098,D43,-79.2034672870076,43.7424947946915
10099,D32,-79.3995566701877,43.7398974803299
10100,D33,-79.3920073961263,43.7927744187314
10101,D53,-79.3629589051929,43.7040494773934
10102,D32,-79.4102011783667,43.768894388724
10103,D41,-79.2952312944455,43.7525442385547
10104,D51,-79.3614897626114,43.6631588022625
10105,D14,-79.4280419250316,43.6614764099276
10106,D43,-79.2319539875929,43.7486250816158
10107,D32,-79.3921122502345,43.7275648823417
10108,D42,-79.2756098263459,43.7981826171641
10109,D22,-79.5865469014946,43.6429405697731
10110,D23,-79.5716848774257,43.7438008766706
10111,D31,-79.4887193771354,43.740601097441
10112,D51,-79.3652283580079,43.6596024987063
10113,D22,-79.5218474064513,43.6335300652678
10114,D22,-79.5200335911667,43.6570037592314
10115,D54,-79.3320365324183,43.6952382074001
10116,D42,-79.2206191689783,43.7998374919124
10117,D52,-79.3990204356918,43.6551231957332
10118,D42,-79.2175621675789,43.7981391924378
10119,D42,-79.3141560707949,43.7734907216024
10120,D41,-79.2626718488109,43.7645363646166
10121,D11,-79.4520542159807,43.6447583984359
10122,D22,-79.5127759877444,43.6802206077508
10123,D22,-79.5415493977888,43.6073043995501
10124,D14,-79.4284428252385,43.6624980110828
10125,D33,-79.3793075102332,43.7768851965831
10126,D53,-79.3870612565202,43.6784483264421
10127,D52,-79.386486647436,43.6671619063278
10128,D41,-79.2763481091614,43.7383861649461
10129,D23,-79.5303466775054,43.690748284686
10130,D22,-79.546115685377,43.6103957015654
10131,D13,-79.4251350314357,43.6751109223369
10132,D55,-79.3540530673945,43.6598431997211
10133,D53,-79.3552838085903,43.7166639575479
10134,D33,-79.3801817901322,43.8055407031924
10135,D41,-79.2840543132535,43.7516025506734
10136,D22,-79.5019181328699,43.6151403776181
10137,D13,-79.4532799028301,43.6849142905457
10138,D42,-79.3089974760738,43.7809496316192
10139,D55,-79.3562115792855,43.6733670313572
10140,D53,-79.3978547399697,43.7242901781352
10141,D43,-79.1291403708871,43.7918754597415
10142,D55,-79.3316755065669,43.6693198640863
10143,D55,-79.3348685130496,43.6771443808987
10144,D32,-79.4334491861313,43.7274752602277
10145,D32,-79.396886994805,43.7709046900453
10146,D43,-79.2197550757722,43.7394358867872
10147,D12,-79.4630084978111,43.6863150931702
10148,D31,-79.4839406526885,43.7346471557951
10149,D11,-79.4575292173886,43.6609494256113
10150,D41,-79.2866061069733,43.7548912448329
10151,D43,-79.226966707035,43.7516998878457
10152,D14,-79.4255330253131,43.6318594739188
10153,D32,-79.3950849110693,43.7549255874356
10154,D22,-79.5361251420992,43.5917481696841
10155,D33,-79.3849732158941,43.7674363886176
10156,D41,-79.2520253471607,43.7454897767211
10157,D31,-79.4919501970172,43.7439913301502
10158,D31,-79.4923569044387,43.745323140381
10159,D52,-79.3884733415538,43.654808293912
10160,D41,-79.2544561236014,43.7291904870526
10161,D22,-79.5029006646433,43.5950723615623
10162,D55,-79.307922839105,43.6739293153019
10163,D22,-79.5290414356683,43.5910767771223
10164,D22,-79.5566601861333,43.6368855134263
10165,D22,-79.5395838587562,43.5906041638123
10166,D55,-79.2919381575287,43.6868042288352
10167,D55,-79.326808423784,43.6788648981609
10168,D41,-79.2670378945257,43.7132960054673
10169,D42,-79.2718759304151,43.8114947778059
10170,D43,-79.2058715802374,43.7376896965693
10171,D12,-79.4928471930438,43.6799236064435
10172,D22,-79.5363434954588,43.6135175041548
10173,D23,-79.5626190910858,43.6806567497218
10174,D32,-79.424394478922,43.7550553814713
10175,D54,-79.3263800361892,43.6929316138988
10176,D54,-79.3440616151467,43.6857519928184
10177,D42,-79.3129956968066,43.8199289012993
10178,D22,-79.5472859824735,43.5985980813001
10179,D51,-79.3704686569082,43.6668002059514
10180,D33,-79.3811778163881,43.7682340908677
10181,D31,-79.5268234011991,43.7742942648355
10182,D33,-79.3812723142805,43.7539394904798
10183,D41,-79.3138381716173,43.7605004221943
10184,D43,-79.2352789498786,43.731872386655
10185,D23,-79.5897515959323,43.7159064063883
